,S1Temp,S2Temp,S3Temp,S1Light,S2Light,S3Light,CO2,PIR1,PIR2,Persons,DateTime
15,0.06756756756756852,0.029953917050691017,0.15217391304347888,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.04864864864864865,1.0,0.0,0.3333333333333333,11/01/2021 11:01:13
16,0.04729729729729747,0.04377880184331827,0.12500000000000025,0.49897750511247446,0.13565891472868216,0.20714285714285716,0.05405405405405406,0.0,0.0,0.3333333333333333,11/01/2021 11:01:43
17,0.09459459459459495,0.03225806451612916,0.1467391304347824,0.49897750511247446,0.13565891472868216,0.20357142857142857,0.05405405405405406,1.0,0.0,0.3333333333333333,11/01/2021 11:02:14
18,0.054054054054055285,0.03225806451612916,0.11413043478260917,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.05405405405405406,1.0,0.0,0.3333333333333333,11/01/2021 11:02:44
19,0.06756756756756852,0.04377880184331827,0.1413043478260878,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.05405405405405406,0.0,0.0,0.3333333333333333,11/01/2021 11:03:15
20,0.13513513513513703,0.03686635944700464,0.10869565217391267,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.04864864864864865,0.0,0.0,0.3333333333333333,11/01/2021 11:03:46
21,0.054054054054055285,0.046082949308755596,0.12500000000000025,0.5030674846625767,0.13565891472868216,0.20357142857142857,0.05405405405405406,0.0,0.0,0.3333333333333333,11/01/2021 11:04:16
22,0.14864864864865024,0.03686635944700464,0.11956521739130374,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.05405405405405406,0.0,0.0,0.3333333333333333,11/01/2021 11:04:47
23,0.09459459459459495,0.03686635944700464,0.12500000000000025,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.05945945945945946,0.0,0.0,0.3333333333333333,11/01/2021 11:05:18
24,0.11486486486486598,0.03917050691244197,0.1413043478260878,0.5071574642126789,0.13565891472868216,0.21071428571428572,0.05945945945945946,0.0,0.0,0.3333333333333333,11/01/2021 11:05:48
25,0.09459459459459495,0.03686635944700464,0.16847826086956452,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.05945945945945946,1.0,0.0,0.3333333333333333,11/01/2021 11:06:19
26,0.12162162162162139,0.050691244239631075,0.17391304347826103,0.5030674846625767,0.13565891472868216,0.21071428571428572,0.06486486486486487,1.0,0.0,0.3333333333333333,11/01/2021 11:06:50
27,0.1283783783783792,0.0345622119815665,0.1467391304347824,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.07027027027027027,1.0,0.0,0.3333333333333333,11/01/2021 11:07:20
28,0.13513513513513703,0.03225806451612916,0.15217391304347888,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.07027027027027027,1.0,0.0,0.3333333333333333,11/01/2021 11:07:51
29,0.10810810810810817,0.050691244239631075,0.16847826086956452,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.06486486486486487,1.0,0.0,0.3333333333333333,11/01/2021 11:08:21
30,0.14864864864865024,0.04377880184331827,0.15217391304347888,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.06486486486486487,0.0,0.0,0.3333333333333333,11/01/2021 11:08:52
31,0.18243243243243448,0.0345622119815665,0.1413043478260878,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.05945945945945946,0.0,0.0,0.3333333333333333,11/01/2021 11:09:23
32,0.13513513513513703,0.03917050691244197,0.19021739130434862,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.07027027027027027,1.0,0.0,0.3333333333333333,11/01/2021 11:09:53
33,0.17567567567567668,0.04377880184331827,0.16847826086956452,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.07027027027027027,0.0,0.0,0.3333333333333333,11/01/2021 11:10:24
34,0.14864864864865024,0.03917050691244197,0.17934782608695754,0.49897750511247446,0.13565891472868216,0.21071428571428572,0.06486486486486487,0.0,0.0,0.3333333333333333,11/01/2021 11:10:55
35,0.1283783783783792,0.04147465437788012,0.15760869565217347,0.49897750511247446,0.13565891472868216,0.20714285714285716,0.07027027027027027,0.0,0.0,0.3333333333333333,11/01/2021 11:11:25
36,0.1891891891891899,0.03917050691244197,0.1413043478260878,0.5030674846625767,0.13565891472868216,0.20357142857142857,0.07027027027027027,0.0,0.0,0.3333333333333333,11/01/2021 11:11:56
37,0.1891891891891899,0.0576036866359447,0.17391304347826103,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.07567567567567568,0.0,0.0,0.3333333333333333,11/01/2021 11:12:27
38,0.16216216216216345,0.046082949308755596,0.15760869565217347,0.5030674846625767,0.13565891472868216,0.20714285714285716,0.08108108108108109,0.0,0.0,0.3333333333333333,11/01/2021 11:12:57
39,0.1891891891891899,0.05299539170506922,0.17934782608695754,0.5030674846625767,0.13565891472868216,0.20357142857142857,0.08648648648648649,0.0,0.0,0.3333333333333333,11/01/2021 11:13:28
40,0.16891891891891886,0.050691244239631075,0.21739130434782533,0.5030674846625767,0.13565891472868216,0.20357142857142857,0.08648648648648649,0.0,0.0,0.3333333333333333,11/01/2021 11:13:58
41,0.16891891891891886,0.059907834101382854,0.16304347826086996,0.5030674846625767,0.13565891472868216,0.21071428571428572,0.08108108108108109,0.0,0.0,0.3333333333333333,11/01/2021 11:14:29
42,0.14864864864865024,0.059907834101382854,0.20652173913043426,0.5030674846625767,0.13953488372093023,0.21071428571428572,0.08108108108108109,0.0,0.0,0.3333333333333333,11/01/2021 11:15:00
43,0.18243243243243448,0.04377880184331827,0.1847826086956521,0.5030674846625767,0.13565891472868216,0.21071428571428572,0.08108108108108109,1.0,0.0,0.3333333333333333,11/01/2021 11:15:30
44,0.14864864864865024,0.04377880184331827,0.19021739130434862,0.5030674846625767,0.13565891472868216,0.21071428571428572,0.08108108108108109,0.0,0.0,0.3333333333333333,11/01/2021 11:16:01
45,0.19594594594594772,0.050691244239631075,0.19565217391304318,0.5071574642126789,0.13565891472868216,0.21428571428571427,0.08648648648648649,0.0,0.0,0.3333333333333333,11/01/2021 11:16:32
46,0.1891891891891899,0.04147465437788012,0.20652173913043426,0.5071574642126789,0.13953488372093023,0.21785714285714286,0.0918918918918919,0.0,0.0,0.3333333333333333,11/01/2021 11:17:02
47,0.17567567567567668,0.059907834101382854,0.1847826086956521,0.5071574642126789,0.13953488372093023,0.21785714285714286,0.0918918918918919,1.0,0.0,0.3333333333333333,11/01/2021 11:17:33
48,0.20945945945946093,0.05299539170506922,0.21195652173913077,0.5071574642126789,0.13953488372093023,0.21785714285714286,0.0972972972972973,0.0,0.0,0.3333333333333333,11/01/2021 11:18:04
49,0.1891891891891899,0.050691244239631075,0.19565217391304318,0.5071574642126789,0.13953488372093023,0.21428571428571427,0.08648648648648649,0.0,0.0,0.3333333333333333,11/01/2021 11:18:34
50,0.22297297297297416,0.04377880184331827,0.2010869565217397,0.5030674846625767,0.13565891472868216,0.21071428571428572,0.08648648648648649,0.0,0.0,0.3333333333333333,11/01/2021 11:19:05
51,0.19594594594594772,0.06221198156682018,0.22282608695652184,0.5030674846625767,0.13565891472868216,0.21071428571428572,0.08108108108108109,0.0,0.0,0.3333333333333333,11/01/2021 11:19:35
52,0.1891891891891899,0.04838709677419375,0.19565217391304318,0.5071574642126789,0.13953488372093023,0.21428571428571427,0.08108108108108109,1.0,0.0,0.3333333333333333,11/01/2021 11:20:06
53,0.18243243243243448,0.046082949308755596,0.16847826086956452,0.5030674846625767,0.13565891472868216,0.21428571428571427,0.08108108108108109,0.0,0.0,0.3333333333333333,11/01/2021 11:20:37
55,0.20945945945946093,0.046082949308755596,0.16847826086956452,0.5030674846625767,0.13565891472868216,0.21428571428571427,0.0972972972972973,0.0,0.0,0.3333333333333333,11/01/2021 11:21:38
56,0.1891891891891899,0.04838709677419375,0.2391304347826094,0.5030674846625767,0.13565891472868216,0.21071428571428572,0.0918918918918919,0.0,0.0,0.3333333333333333,11/01/2021 11:22:09
57,0.18243243243243448,0.04377880184331827,0.20652173913043426,0.5030674846625767,0.13565891472868216,0.21428571428571427,0.10810810810810811,0.0,0.0,0.3333333333333333,11/01/2021 11:22:39
58,0.22297297297297416,0.059907834101382854,0.20652173913043426,0.5030674846625767,0.13565891472868216,0.21071428571428572,0.10270270270270271,0.0,0.0,0.3333333333333333,11/01/2021 11:23:10
59,0.22297297297297416,0.06912442396313381,0.23369565217391292,0.5030674846625767,0.13565891472868216,0.21071428571428572,0.10270270270270271,0.0,0.0,0.3333333333333333,11/01/2021 11:23:41
60,0.20945945945946093,0.055299539170506555,0.22826086956521835,0.5071574642126789,0.13953488372093023,0.21785714285714286,0.0972972972972973,0.0,0.0,0.3333333333333333,11/01/2021 11:24:11
61,0.16891891891891886,0.06682027649769566,0.2391304347826094,0.5071574642126789,0.13953488372093023,0.22142857142857142,0.0918918918918919,1.0,0.0,0.3333333333333333,11/01/2021 11:24:42
62,0.20945945945946093,0.07142857142857113,0.21195652173913077,0.5071574642126789,0.13953488372093023,0.21785714285714286,0.0972972972972973,0.0,0.0,0.3333333333333333,11/01/2021 11:25:12
63,0.19594594594594772,0.06451612903225833,0.22826086956521835,0.5030674846625767,0.13953488372093023,0.21428571428571427,0.10270270270270271,1.0,0.0,0.3333333333333333,11/01/2021 11:25:43
64,0.21621621621621634,0.07603686635944662,0.20652173913043426,0.5030674846625767,0.13565891472868216,0.21428571428571427,0.10810810810810811,0.0,0.0,0.3333333333333333,11/01/2021 11:26:14
65,0.23648648648648737,0.06682027649769566,0.21195652173913077,0.5030674846625767,0.13565891472868216,0.21428571428571427,0.10810810810810811,0.0,0.0,0.3333333333333333,11/01/2021 11:26:44
66,0.21621621621621634,0.0576036866359447,0.22282608695652184,0.5071574642126789,0.13953488372093023,0.21428571428571427,0.10810810810810811,0.0,0.0,0.3333333333333333,11/01/2021 11:27:15
67,0.21621621621621634,0.07142857142857113,0.21739130434782533,0.5071574642126789,0.13565891472868216,0.21428571428571427,0.10810810810810811,0.0,0.0,0.3333333333333333,11/01/2021 11:27:46
68,0.23648648648648737,0.07603686635944662,0.21195652173913077,0.5071574642126789,0.13953488372093023,0.21428571428571427,0.10270270270270271,0.0,0.0,0.3333333333333333,11/01/2021 11:28:16
69,0.22972972972972958,0.059907834101382854,0.2391304347826094,0.5071574642126789,0.13953488372093023,0.225,0.10270270270270271,0.0,0.0,0.3333333333333333,11/01/2021 11:28:47
70,0.2702702702702716,0.06451612903225833,0.2500000000000005,0.5071574642126789,0.1434108527131783,0.22857142857142856,0.10810810810810811,0.0,0.0,0.3333333333333333,11/01/2021 11:29:17
71,0.2432432432432452,0.07603686635944662,0.21739130434782533,0.5071574642126789,0.1434108527131783,0.23214285714285715,0.10810810810810811,1.0,0.0,0.3333333333333333,11/01/2021 11:29:48
72,0.22297297297297416,0.06451612903225833,0.2500000000000005,0.5030674846625767,0.1434108527131783,0.22857142857142856,0.11351351351351352,1.0,0.0,0.3333333333333333,11/01/2021 11:30:19
73,0.2432432432432452,0.12903225806451585,0.2880434782608702,0.5030674846625767,0.12015503875968993,0.21785714285714286,0.11351351351351352,1.0,1.0,0.3333333333333333,11/01/2021 11:31:20
74,0.2635135135135138,0.21198156682027608,0.22282608695652184,0.5071574642126789,0.1124031007751938,0.22142857142857142,0.11351351351351352,1.0,1.0,0.3333333333333333,11/01/2021 11:31:51
75,0.2702702702702716,0.17741935483870958,0.21195652173913077,0.6134969325153374,0.7248062015503876,0.225,0.11351351351351352,1.0,1.0,0.6666666666666666,11/01/2021 11:32:21
76,0.3108108108108113,0.15668202764976952,0.21739130434782533,0.6257668711656442,0.8372093023255814,0.225,0.11351351351351352,1.0,1.0,0.6666666666666666,11/01/2021 11:32:52
77,0.2635135135135138,0.17050691244239596,0.25543478260869507,0.6339468302658486,0.9069767441860465,0.225,0.11351351351351352,1.0,1.0,0.6666666666666666,11/01/2021 11:33:23
78,0.2635135135135138,0.161290322580645,0.244565217391304,0.6380368098159509,0.9263565891472868,0.22857142857142856,0.10810810810810811,0.0,1.0,0.6666666666666666,11/01/2021 11:33:53
79,0.29054054054054024,0.14746543778801857,0.21195652173913077,0.6421267893660532,0.9341085271317829,0.2392857142857143,0.10810810810810811,0.0,1.0,0.6666666666666666,11/01/2021 11:34:24
80,0.29054054054054024,0.1497695852534559,0.27717391304347916,0.6421267893660532,0.937984496124031,0.24285714285714285,0.11351351351351352,0.0,1.0,0.6666666666666666,11/01/2021 11:34:54
81,0.2972972972972981,0.17050691244239596,0.22826086956521835,0.6421267893660532,0.937984496124031,0.24642857142857144,0.11351351351351352,0.0,1.0,0.6666666666666666,11/01/2021 11:35:25
82,0.3108108108108113,0.17050691244239596,0.2880434782608702,0.6462167689161554,0.9418604651162791,0.25,0.11891891891891893,1.0,0.0,0.6666666666666666,11/01/2021 11:35:56
83,0.2635135135135138,0.1728110599078341,0.21739130434782533,0.6421267893660532,0.937984496124031,0.2392857142857143,0.11891891891891893,1.0,0.0,0.6666666666666666,11/01/2021 11:36:26
84,0.2635135135135138,0.1428571428571431,0.2391304347826094,0.6421267893660532,0.937984496124031,0.24285714285714285,0.11351351351351352,0.0,0.0,0.6666666666666666,11/01/2021 11:36:57
85,0.3040540540540559,0.1658986175115205,0.2500000000000005,0.6421267893660532,0.9341085271317829,0.24285714285714285,0.11351351351351352,1.0,0.0,0.6666666666666666,11/01/2021 11:37:28
86,0.3108108108108113,0.161290322580645,0.2608695652173916,0.6421267893660532,0.9341085271317829,0.24285714285714285,0.10810810810810811,1.0,0.0,0.6666666666666666,11/01/2021 11:37:58
87,0.2635135135135138,0.15898617511520768,0.2608695652173916,0.6421267893660532,0.9302325581395349,0.24642857142857144,0.11351351351351352,1.0,0.0,0.6666666666666666,11/01/2021 11:38:29
88,0.3175675675675691,0.16359447004608316,0.26630434782608614,0.6421267893660532,0.9302325581395349,0.25,0.11351351351351352,1.0,0.0,0.6666666666666666,11/01/2021 11:39:00
89,0.34459459459459557,0.15207373271889404,0.26630434782608614,0.6421267893660532,0.9263565891472868,0.25,0.11351351351351352,1.0,0.0,0.6666666666666666,11/01/2021 11:39:30
90,0.3243243243243245,0.1497695852534559,0.2500000000000005,0.6380368098159509,0.9263565891472868,0.25,0.12432432432432433,1.0,0.0,0.6666666666666666,11/01/2021 11:40:01
91,0.2972972972972981,0.17741935483870958,0.2608695652173916,0.6421267893660532,0.9263565891472868,0.25,0.12432432432432433,0.0,0.0,0.6666666666666666,11/01/2021 11:40:31
92,0.3310810810810823,0.17050691244239596,0.25543478260869507,0.6339468302658486,0.9147286821705426,0.25,0.14054054054054055,1.0,1.0,0.6666666666666666,11/01/2021 11:43:05
93,0.34459459459459557,0.18663594470046055,0.25543478260869507,0.6339468302658486,0.9147286821705426,0.24285714285714285,0.14594594594594595,1.0,1.0,0.6666666666666666,11/01/2021 11:43:35
94,0.3108108108108113,0.17972350230414774,0.2880434782608702,0.6339468302658486,0.9186046511627907,0.24642857142857144,0.14594594594594595,0.0,1.0,0.6666666666666666,11/01/2021 11:44:06
95,0.3581081081081088,0.19815668202764963,0.27173913043478265,0.6339468302658486,0.9147286821705426,0.24642857142857144,0.15135135135135136,1.0,1.0,0.6666666666666666,11/01/2021 11:44:37
96,0.35135135135135337,0.18663594470046055,0.2826086956521737,0.6339468302658486,0.9147286821705426,0.25,0.15675675675675677,0.0,1.0,0.6666666666666666,11/01/2021 11:45:07
97,0.35135135135135337,0.20276497695852513,0.31521739130434884,0.6339468302658486,0.9186046511627907,0.25357142857142856,0.16756756756756758,1.0,1.0,0.6666666666666666,11/01/2021 11:45:38
98,0.3648648648648666,0.2073732718894006,0.27717391304347916,0.6339468302658486,0.9186046511627907,0.25357142857142856,0.16756756756756758,1.0,1.0,0.6666666666666666,11/01/2021 11:46:08
99,0.34459459459459557,0.2004608294930878,0.2934782608695648,0.6339468302658486,0.9108527131782945,0.2571428571428571,0.16756756756756758,0.0,0.0,0.6666666666666666,11/01/2021 11:46:39
100,0.3108108108108113,0.19585253456221233,0.2880434782608702,0.6339468302658486,0.9147286821705426,0.25357142857142856,0.16756756756756758,1.0,0.0,0.6666666666666666,11/01/2021 11:47:10
101,0.3310810810810823,0.19354838709677416,0.2934782608695648,0.6339468302658486,0.9108527131782945,0.25357142857142856,0.1783783783783784,1.0,1.0,0.6666666666666666,11/01/2021 11:47:40
102,0.371621621621622,0.1889400921658987,0.2934782608695648,0.6339468302658486,0.9108527131782945,0.25,0.1783783783783784,1.0,0.0,0.6666666666666666,11/01/2021 11:48:11
103,0.371621621621622,0.18433179723502321,0.30978260869565233,0.6339468302658486,0.9069767441860465,0.25,0.1837837837837838,0.0,0.0,0.6666666666666666,11/01/2021 11:48:42
104,0.3581081081081088,0.20506912442396327,0.3206521739130434,0.6339468302658486,0.9069767441860465,0.25,0.1837837837837838,1.0,0.0,0.6666666666666666,11/01/2021 11:49:12
105,0.34459459459459557,0.20967741935483875,0.30978260869565233,0.6339468302658486,0.9108527131782945,0.25357142857142856,0.1837837837837838,0.0,0.0,0.6666666666666666,11/01/2021 11:49:43
106,0.3378378378378377,0.22119815668202786,0.27173913043478265,0.6339468302658486,0.9108527131782945,0.2571428571428571,0.1891891891891892,0.0,1.0,0.6666666666666666,11/01/2021 11:50:14
107,0.371621621621622,0.20276497695852513,0.3043478260869559,0.6339468302658486,0.9108527131782945,0.25357142857142856,0.1945945945945946,1.0,1.0,0.6666666666666666,11/01/2021 11:50:44
108,0.3783783783783798,0.2235023041474652,0.3043478260869559,0.6339468302658486,0.9069767441860465,0.26071428571428573,0.2,1.0,1.0,0.6666666666666666,11/01/2021 11:51:15
109,0.3783783783783798,0.20276497695852513,0.29891304347826125,0.6339468302658486,0.9069767441860465,0.2571428571428571,0.21081081081081082,1.0,1.0,0.6666666666666666,11/01/2021 11:51:45
110,0.3851351351351352,0.20506912442396327,0.3043478260869559,0.6339468302658486,0.9108527131782945,0.26071428571428573,0.21081081081081082,1.0,0.0,0.6666666666666666,11/01/2021 11:52:16
111,0.3851351351351352,0.20276497695852513,0.3260869565217399,0.6339468302658486,0.9069767441860465,0.26071428571428573,0.21621621621621623,1.0,0.0,0.6666666666666666,11/01/2021 11:52:47
112,0.42567567567567727,0.20967741935483875,0.2826086956521737,0.6339468302658486,0.9069767441860465,0.26071428571428573,0.21621621621621623,1.0,0.0,0.6666666666666666,11/01/2021 11:53:17
113,0.39864864864864846,0.21658986175115238,0.31521739130434884,0.6339468302658486,0.9069767441860465,0.2642857142857143,0.21621621621621623,0.0,0.0,0.6666666666666666,11/01/2021 11:53:48
114,0.41891891891891947,0.2304147465437788,0.3260869565217399,0.6339468302658486,0.9031007751937985,0.26071428571428573,0.22162162162162163,0.0,0.0,0.6666666666666666,11/01/2021 11:54:19
115,0.3581081081081088,0.23502304147465428,0.30978260869565233,0.6339468302658486,0.9031007751937985,0.26071428571428573,0.22162162162162163,0.0,0.0,0.6666666666666666,11/01/2021 11:54:49
116,0.41891891891891947,0.23732718894009244,0.3043478260869559,0.6339468302658486,0.9031007751937985,0.26071428571428573,0.22162162162162163,0.0,1.0,0.6666666666666666,11/01/2021 11:55:20
117,0.39864864864864846,0.22580645161290333,0.336956521739131,0.6339468302658486,0.9031007751937985,0.2642857142857143,0.22702702702702704,1.0,1.0,0.6666666666666666,11/01/2021 11:55:51
118,0.40540540540540626,0.21658986175115238,0.3206521739130434,0.6339468302658486,0.9031007751937985,0.2642857142857143,0.22702702702702704,1.0,0.0,0.6666666666666666,11/01/2021 11:56:21
119,0.3851351351351352,0.2465437788018434,0.31521739130434884,0.6339468302658486,0.9031007751937985,0.2642857142857143,0.22702702702702704,1.0,1.0,0.6666666666666666,11/01/2021 11:56:52
120,0.42567567567567727,0.23963133640552978,0.34782608695652206,0.6339468302658486,0.9031007751937985,0.26785714285714285,0.22702702702702704,1.0,1.0,0.6666666666666666,11/01/2021 11:57:22
121,0.41891891891891947,0.23271889400921697,0.34239130434782555,0.6339468302658486,0.8992248062015504,0.2642857142857143,0.23243243243243245,1.0,1.0,0.3333333333333333,11/01/2021 11:57:53
122,0.4391891891891905,0.22580645161290333,0.34239130434782555,0.6339468302658486,0.9031007751937985,0.2642857142857143,0.23243243243243245,1.0,0.0,0.3333333333333333,11/01/2021 11:58:24
123,0.39189189189189305,0.23732718894009244,0.35326086956521663,0.6339468302658486,0.9031007751937985,0.2642857142857143,0.23243243243243245,1.0,0.0,0.6666666666666666,11/01/2021 11:58:54
124,0.41891891891891947,0.22580645161290333,0.3315217391304345,0.6339468302658486,0.8992248062015504,0.26785714285714285,0.23243243243243245,1.0,1.0,0.6666666666666666,11/01/2021 11:59:25
125,0.4459459459459459,0.24884792626728072,0.3260869565217399,0.6339468302658486,0.8992248062015504,0.26785714285714285,0.23783783783783785,1.0,1.0,0.6666666666666666,11/01/2021 11:59:56
126,0.4324324324324327,0.24884792626728072,0.34239130434782555,0.6339468302658486,0.8992248062015504,0.26785714285714285,0.24324324324324326,1.0,1.0,0.6666666666666666,11/01/2021 12:00:26
127,0.42567567567567727,0.23502304147465428,0.3206521739130434,0.6175869120654397,0.8992248062015504,0.26785714285714285,0.24324324324324326,1.0,1.0,0.6666666666666666,11/01/2021 12:00:57
128,0.42567567567567727,0.27880184331797253,0.30978260869565233,0.6339468302658486,0.9263565891472868,0.26785714285714285,0.24324324324324326,1.0,1.0,0.6666666666666666,11/01/2021 12:01:28
129,0.4324324324324327,0.3732718894009219,0.3315217391304345,0.6380368098159509,0.9418604651162791,0.26785714285714285,0.25405405405405407,1.0,1.0,0.6666666666666666,11/01/2021 12:01:58
130,0.3783783783783798,0.48617511520737317,0.35326086956521663,0.6339468302658486,0.937984496124031,0.26785714285714285,0.25405405405405407,1.0,1.0,0.6666666666666666,11/01/2021 12:02:29
131,0.39189189189189305,0.48387096774193583,0.336956521739131,0.6339468302658486,0.937984496124031,0.26785714285714285,0.2594594594594595,1.0,1.0,0.6666666666666666,11/01/2021 12:02:59
132,0.4324324324324327,0.5161290322580642,0.34782608695652206,0.6339468302658486,0.9224806201550387,0.2642857142857143,0.2648648648648649,1.0,1.0,0.6666666666666666,11/01/2021 12:03:30
133,0.4391891891891905,0.5069124423963132,0.3695652173913042,0.6339468302658486,0.9418604651162791,0.26071428571428573,0.2594594594594595,1.0,1.0,0.6666666666666666,11/01/2021 12:04:01
134,0.42567567567567727,0.5668202764976961,0.36413043478260965,0.6380368098159509,0.9418604651162791,0.25357142857142856,0.2648648648648649,0.0,0.0,0.6666666666666666,11/01/2021 12:04:31
135,0.39189189189189305,0.5806451612903225,0.3043478260869559,0.6380368098159509,0.9418604651162791,0.2642857142857143,0.2648648648648649,0.0,0.0,0.6666666666666666,11/01/2021 12:05:02
136,0.3851351351351352,0.6267281105990781,0.34239130434782555,0.6380368098159509,0.9457364341085271,0.26785714285714285,0.2756756756756757,0.0,0.0,0.6666666666666666,11/01/2021 12:05:33
137,0.4391891891891905,0.6428571428571427,0.34782608695652206,0.6421267893660532,0.9457364341085271,0.26785714285714285,0.2756756756756757,0.0,0.0,0.6666666666666666,11/01/2021 12:06:03
138,0.3851351351351352,0.6635944700460827,0.35869565217391314,0.6421267893660532,0.9457364341085271,0.26785714285714285,0.2702702702702703,0.0,0.0,0.6666666666666666,11/01/2021 12:06:34
139,0.4324324324324327,0.6889400921658982,0.35326086956521663,0.6380368098159509,0.9457364341085271,0.26785714285714285,0.2810810810810811,1.0,0.0,0.6666666666666666,11/01/2021 12:07:04
140,0.3851351351351352,0.7350230414746547,0.3750000000000007,0.6421267893660532,0.9457364341085271,0.26785714285714285,0.2702702702702703,1.0,0.0,0.6666666666666666,11/01/2021 12:07:35
141,0.39189189189189305,0.6820276497695855,0.34239130434782555,0.6421267893660532,0.9457364341085271,0.275,0.2702702702702703,0.0,0.0,0.6666666666666666,11/01/2021 12:08:06
142,0.4391891891891905,0.6428571428571427,0.3695652173913042,0.6421267893660532,0.9457364341085271,0.2714285714285714,0.2648648648648649,1.0,0.0,0.6666666666666666,11/01/2021 12:08:36
143,0.4324324324324327,0.6175115207373272,0.35869565217391314,0.6380368098159509,0.9457364341085271,0.26785714285714285,0.2648648648648649,1.0,0.0,0.6666666666666666,11/01/2021 12:09:07
144,0.4459459459459459,0.6658986175115209,0.336956521739131,0.6421267893660532,0.9457364341085271,0.2714285714285714,0.2648648648648649,1.0,0.0,0.6666666666666666,11/01/2021 12:09:38
145,0.4391891891891905,0.6244239631336408,0.35326086956521663,0.6421267893660532,0.9457364341085271,0.275,0.2648648648648649,1.0,0.0,0.6666666666666666,11/01/2021 12:10:08
146,0.42567567567567727,0.6013824884792626,0.3804347826086953,0.6421267893660532,0.9457364341085271,0.2714285714285714,0.2702702702702703,1.0,0.0,0.6666666666666666,11/01/2021 12:10:39
147,0.4324324324324327,0.5967741935483871,0.35869565217391314,0.6421267893660532,0.9457364341085271,0.2714285714285714,0.2702702702702703,1.0,0.0,0.6666666666666666,11/01/2021 12:11:10
